id,sentence1,sentence2,label,sentence1_opus,sentence2_opus
11013,"After his death , the widow of Kellow Mary Hope Kellow with her daughter Mary moved to Sydney .","After his death , the widow of Kellow Mary with her daughter Mary Hope Kellow moved to Sydney .",0,"Pagkatapos ng kanyang kamatayan , ang balo ni Kellow Mary Hope Kellow kasama ang kanyang anak na si Mary ay lumipat sa Sydney .","Pagkatapos ng kanyang kamatayan , ang balo ni Kellow Mary kasama ang kanyang anak na si Mary Hope Kellow ay lumipat sa Sydney ."
18608,"It is affiliated with American Baptist Churches USA , the Cooperative Baptist Fellowship and the Southern Baptist Convention , and supports the work of the Baptist World Alliance .","It is linked to the American Baptist Churches USA , the Southern Baptist Convention and the Baptist World Alliance and supports the work of the Cooperative Baptist Fellowship .",0,"Ito ay nauugnay sa American Baptist Churches USA , ang Cooperative Baptist Fellowship at ang Southern Baptist Convention , at sumusuporta sa gawain ng Baptist World Alliance .","Ito ay nauugnay sa American Baptist Churches USA , ang Southern Baptist Convention at ang Baptist World Alliance at sumusuporta sa gawain ng Cooperative Baptist Fellowship ."
35448,The system moved west and passed north of Saipan near Guam on October 16 at around 0600 UTC .,The system moved on October 16 at 0600 UTC to the west and passed north of Guam near Saipan .,0,Ang sistema ay lumipat pakanluran at dumaan sa hilaga ng Saipan malapit sa Guam noong Oktubre 16 sa paligid ng 0600 UTC .,Ang sistema ay lumipat noong Oktubre 16 sa 0600 UTC sa kanluran at dumaan sa hilaga ng Guam malapit sa Saipan .
19787,His admiral had the request until it was too late and `` Conte di Cavour '' inserted a veto to use a deeper sandbank on November 12 at 04 : 30 .,"His admiral vetoed the request until it was too late and `` Conte di Cavour '' had to use a deeper , , sandbank at 04 : 30 on 12 November .",0,Ang kanyang admiral ay nagkaroon ng kahilingan hanggang sa huli na ang lahat at si `` Conte di Cavour '' ay nagpasok ng isang veto upang gumamit ng mas malalim na sandbank noong Nobyembre 12 sa 04 : 30 .,"Hinango ng kanyang admiral ang kahilingan hanggang sa maging huli na ang lahat at ang ``` Conte di Cavour '' ay kailangang gumamit ng mas malalim na , , sandbank sa 04 : 30 sa 12 Nobyembre ."
4019,"In November 2007 , Jaime Nubiola endorsed Joseph Ransdell 's view that `` It is simply a mystery at this point '' .","In November 2007 , Joseph Ransdell advocated Jaime Nubiola 's view that `` at this point it is simply a mystery '' .",0,"Noong Nobyembre 2007 , pinagtibay ni Jaime Nubiola ang pananaw ni Joseph Ransdell na ang ```` Ito ay isa lamang misteryo sa puntong ito '' .","Noong Nobyembre 2007 , itinaguyod ni Joseph Ransdell ang pananaw ni Jaime Nubiola na ang ``` sa puntong ito ay isa lamang misteryo '' ."
3750,"There were others who thought I did , but we could not speak .","There were others who did as I thought , but we could not speak .",0,"May iba na nag-akalang ako'y nagsalita , ngunit hindi kami makapagsalita .","May iba na ginawa ang ayon sa aking akala, ngunit hindi kami makapagsalita."
38796,"The casting includes Cecile Andrews as host and Wanda Urbanska , author of `` Circle of Simplicity '' .","The cast includes Wanda Urbanska as host and Cecile Andrews , author of `` Circle of Simplicity '' .",0,"Ang paghulma ay kinabibilangan ng Cecile Andrews bilang host at Wanda Urbanska , awtor ng ``` Circle of Simplicity '' .","Kabilang sa cast ang Wanda Urbanska bilang host at Cecile Andrews , awtor ng ``` Circle of Simplicity '' ."
454,"In 2002 CRLA was awarded the Domestic Human Rights Award by Global Exchange , and international NGO based in San Francisco .","In 2002 , the Global Exchange was awarded the Domestic Human Rights Award by CRLA and the international NGO based in San Francisco .",0,"Noong 2002 ang CRLA ay ginawaran ng Domestic Human Rights Award sa pamamagitan ng Global Exchange , at internasyonal na NGO na nakabase sa San Francisco .","Noong 2002 , ang Global Exchange ay ginawaran ng Domestic Human Rights Award ni CRLA at ng internasyonal na NGO na nakabase sa San Francisco ."
3412,Michael Michael Liebel Sr. was 14 years old when his parents came from Erie to Pennsylvania in Germany .,"Michael Liebel Sr. was 14 years old when his parents came to Erie , Pennsylvania from Germany .",0,Si Michael Michael Liebel Sr. ay 14 taong gulang nang dumating ang kanyang mga magulang mula sa Erie patungong Pennsylvania sa Alemanya .,"Si Michael Liebel Sr. ay 14 taong gulang nang dumating ang kanyang mga magulang sa Erie , Pennsylvania mula sa Alemanya ."
15721,The remixes for the song were written by Gloria Estefan 's personal remixer Pablo Flores and Tommy Musto .,The remixes for the song were made by Pablo Flores 's personal remixer Tommy Musto and by Gloria Estefan .,0,Ang mga remixes para sa kanta ay isinulat ng personal na remixer ni Gloria Estefan na si Pablo Flores at Tommy Musto .,Ang mga remixes para sa kanta ay ginawa ng personal na remixer ni Pablo Flores na si Tommy Musto at ni Gloria Estefan .
6873,"Rastafarian writer , dub poet and British Jamaican Benjamin Zephaniah described the group of women as","The British Jamaican writer , Dub - poet and Rastafari Benjamin Zephaniah described the group of women as",0,"Inilarawan ng manunulat na Rastafarian , dub makata at British Jamaican Benjamin Zefanias ang pangkat ng mga babae bilang","Inilarawan ng British Jamaican na manunulat , Dub - makata at Rastafari Benjamin Zefanias ang grupo ng mga babae bilang"
32136,"Sabirabad is a village and municipality in Jalilabad - Rayon of Azerbaijan . It has a population of 3,577 .","Jalilabad Rayon is a village and municipality in the Sabirabad of Azerbaijan . It has a population of 3,577 .",0,"Ang Sabirabad ay isang baryo at munisipalidad sa Jalilabad - Rayon ng Azerbaijan . Ito ay may populasyon na 3,577 .","Ang Jalilabad Rayon ay isang baryo at munisipalidad sa Sabirabad ng Azerbaijan . Ito ay may populasyon na 3,577 ."
513,King Kong : Jean-Luc Ponty is the Music of Frank Zappa ( or simply King Kong ) Plays an album by French .,King Kong : Jean - Luc Ponty plays the music by Frank Zappa ( or simply King Kong ) is an album of French ones,0,Ang King Kong : Jean-Luc Ponty ay ang Musika ni Frank Zappa ( o simpleng King Kong ) ay gumaganap ng isang album ng Pranses .,Ang King Kong : Jean - Luc Ponty ay tumutugtog ng musika ni Frank Zappa ( o simpleng King Kong ) ay isang album ng mga Pranses
249,The album contains a remix of the material that was originally mixed by Nurse With Wound and was released in 2007 as a Disconnected .,The album contains remix of the material that was originally released by Nurse With Wound and mixed as Disconnected in 2007 .,0,Ang album ay naglalaman ng isang remix ng materyal na orihinal na pinagsama ni Nurse With Wound at inilabas noong 2007 bilang isang Disnected .,Ang album ay naglalaman ng remix ng materyal na orihinal na inilabas ng Nurse With Wound at halo-halo bilang Disnected noong 2007 .
42759,The Vânăta river is a tributary of the River Milotina in Romania .,The Milotina River is a tributary of the Vânăta River in Romania .,0,Ang ilog Vânăta ay isang sangang-ilog ng Ilog Milotina sa Romania .,Ang Ilog Milotina ay isang sangang-ilog ng Ilog Vânăta sa Romania .
32056,"On February 17 , 2015 , Starlin teamed with Universal Cable Productions to adapt Dreadstar as a scripted TV series with Chris Bender and J. C. Spink as producers .","On February 17 , 2015 , Chris Bender teamed up with Universal Cable Productions to adapt Dreadstar as a screenplay - TV - series with Starlin and J. C. Spink as producers .",0,"Noong Pebrero 17 , 2015 , ang Starlin ay sumali sa Universal Cable Productions upang i-angkop ang Dreadstar bilang isang scripted TV serye kasama sina Chris Bender at J. C. Spink bilang mga producer .","Noong Pebrero 17 , 2015 , si Chris Bender ay nag-ebolb ng Universal Cable Productions upang i-angkop ang Dreadstar bilang isang screenplay - TV serye kasama ang Starlin at J. C. Spink bilang mga producer ."
5342,"Through Craven , the river Aire and the river Wharfe flow to the east to the North Sea , and the Ribble and the Wenning River flow west into the Irish Sea .",Through Craven the River Aire and River Wharfe flow west to the River Ribble ; and the North Sea and River Wenning flow east to the Irish Sea .,0,"Sa pamamagitan ng Craven , ang ilog Aire at ang ilog Wharfe ay dumadaloy sa silangan sa North Sea , at ang Ribble at ang Wenning River ay dumadaloy pakanluran sa Irish Sea .",Sa pamamagitan ng Craven ang Ilog Aire at Ilog Wharfe ay dumadaloy pakanluran sa Ilog Ribble ; at ang North Sea at River Wenning ay dumadaloy sa silangan sa Irish Sea .
45419,Bland left Philadelphia a week later and met in Valparaíso on 29 October 1818 .,"Bland left Valparaiso a week later and arrived in Philadelphia on October 29 , 1818 .",0,Umalis si Bland sa Philadelphia makalipas ang isang linggo at nagtagpo sa Valparaíso noong 29 Oktubre 1818 .,"Nilisan ni Bland ang Valparaiso makalipas ang isang linggo at dumating sa Philadelphia noong Oktubre 29 , 1818 ."
3559,"Here , codice _ 14 represents an empty tree , codice _ 15 contains a piece of data , and codice _ 16 organizes the data into branches .","codice 14 contains an empty tree here , codice 15 represents a data element and codice 16 organizes the data into branches .",0,"Dito, ang codice _ 14 ay kumakatawan sa isang puno na walang laman , ang codice _ 15 ay naglalaman ng isang piraso ng datos , at ang codice _ 16 ay nagsasaayos ng datos sa mga sangay .","Ang codice 14 ay naglalaman ng isang puno na walang laman dito , ang codice 15 ay kumakatawan sa isang data elemento at codice 16 ay nag-oorganisa ng datos sa mga sangay ."
13068,"He devoted the work to his friend , the violinist Fritz Kreisler , and wrote to another friend , the composer Nikolai Medtner , on December 21 , 1931 :","Rachmaninoff dedicated the work to his friend the violinist Nikolai Medtner . He wrote to another friend , the composer Fritz Kreisler , on 21 December 1931 :",0,"Itinalaga niya ang akda sa kanyang kaibigan , ang biyolinistang si Fritz Kreisler , at sumulat sa isa pang kaibigan , ang kompositor na si Nikolai Medtner , noong Disyembre 21 , 1931 :","Si Rachmaninoff ay nag-alay ng trabaho sa kanyang kaibigan na biyolinistang si Nikolai Medtner . Siya ay sumulat sa isa pang kaibigan , ang kompositor na si Fritz Kreisler , noong 21 Disyembre 1931 :"
6902,"In 2014 , the festival was held again in the South Street Seaport at Webster Hall .","In 2014 , the festival was once more held at the Webster Hall , in South Street Seaport .",0,"Noong 2014 , ang pista ay ginanap muli sa South Street Seaport sa Webster Hall .","Noong 2014 , ang pista ay minsan pang ginanap sa Webster Hall , sa South Street Seaport ."
2414,"Together with Sean Kandel and Jeffrey Heer , Joseph M. Hellerstein is Trifacta 's Chief Technical Officer and co-founder .","Sean Kandel , along with Joseph M. Hellerstein and Jeffrey Heer , is the Chief Technical Officer and co-founder of Trifacta .",0,"Kasama sina Sean Kandel at Jeffrey Heer , si Joseph M. Hellerstein ay 's Chief Technical Officer at co-founder .","Si Sean Kandel , kasama nina Joseph M. Hellerstein at Jeffrey Heer , ay ang Punong Technical Officer at co-founder ng Trifacta ."
33424,From 1973 to 1974 Aubrey toured with the Cambridge Theatre Company as a diggory in `` She Stoops to Conquer '' and again as Aguecheek .,From 1973 to 1974 Aguecheek toured with the Cambridge Theatre Company as a diggory in `` She Stoops to Conquer '' and again as Aubrey .,0,Mula 1973 hanggang 1974 Si Aubrey ay naglibot kasama ang Cambridge Theatre Company bilang isang shootory sa ```Siya Stoops to Conquest ''' at muli bilang Aguecheek .,Mula 1973 hanggang 1974 ang Aguecheek ay naglibot kasama ang Cambridge Theatre Company bilang isang digulatorya sa ```` She Stoops to Conquest '' at muli bilang domestic .
38220,The Sonata was performed at the Aeolian Hall in London in 1919 by Landon Ronald with Billy Reed at the piano .,"The Sonata was premiered in 1919 by Billy Reed in the Aeolian Hall , London , with Landon Ronald at the piano .",0,Ang Sonata ay isinagawa sa Aeolian Hall sa London noong 1919 ni Landon Ronald kasama si Billy Reed sa piyano .,"Ang Sonata ay premier noong 1919 ni Billy Reed sa Aeolian Hall , London , kasama si Landon Ronald sa piano ."
1278,"It is used as measure of absorbed dose , specific energy ( mediated ) and kerma ( acronym for kinetic energy released per mass unit ) .","It is used as a measure of absorbed dose , kinetic energy ( released ) , and kerma ( an acronym for specific energy imparted per unit mass ) .",0,"Ito ay ginagamit bilang sukat ng nasipsip na dosis , espesipikong enerhiya (compression ) at kerma (admix para sa kinetic energy na inilalabas sa bawat mass unit ) .","Ito ay ginagamit bilang isang sukat ng nasipsip na dosis , kinetic energy (inilabas ) , at kerma (isang acronym para sa espesipikong enerhiya na ibinibigay sa bawat unit mass ) ."
6807,He joined the General Committee in 1958 and the Middlesex County Cricket Club Cricket Committee in 1960 .,He entered the Middlesex County Cricket Club Cricket Committee in 1958 and the General Committee in 1960 .,0,Sumali siya sa General Committee noong 1958 at sa Middlesex County Cricket Club Cricket Committee noong 1960 .,Pumasok siya sa Middlesex County Cricket Club Cricket Committee noong 1958 at sa General Committee noong 1960 .
40180,The Valea Mică River is a tributary of the River Valea Arsurii in Romania .,The Valea Arsurii River is a tributary of the Valea Mică River in Romania .,0,Ang Ilog Valea Mickă ay isang sangang-ilog ng Ilog Valea Arsurii sa Romania .,Ang Ilog Valea Arsurii ay isang sangang-ilog ng Ilog Valea Mickă sa Romania .
