id,sentence1,sentence2,label,sentence1_translated,sentence2_translated
19787,His admiral had the request until it was too late and `` Conte di Cavour '' inserted a veto to use a deeper sandbank on November 12 at 04 : 30 .,"His admiral vetoed the request until it was too late and `` Conte di Cavour '' had to use a deeper , , sandbank at 04 : 30 on 12 November .",0,"Hiniling ito ng kanyang admiral hanggang sa huli na ang lahat at naglagay ng beto ang ""Conte di Cavour"" para gumamit ng mas malalim na buhanginan noong Nobyembre 12, alas-4:30.","Hindi pinayagan ng kanyang admiral ang kahilingan hanggang sa mahuli na ang lahat at kinailangan ng ""Conte di Cavour"" na gumamit ng mas malalim na bangin ng buhangin noong 04:30 noong ika-12 ng Nobyembre."
4019,"In November 2007 , Jaime Nubiola endorsed Joseph Ransdell 's view that `` It is simply a mystery at this point '' .","In November 2007 , Joseph Ransdell advocated Jaime Nubiola 's view that `` at this point it is simply a mystery '' .",0,"Noong Nobyembre 2007, sinang-ayunan ni Jaime Nubiola ang pananaw ni Joseph Ransdell na ""Isa lamang itong misteryo sa puntong ito"".","Noong Nobyembre 2007, itinaguyod ni Joseph Ransdell ang pananaw ni Jaime Nubiola na ""sa puntong ito ay isa lamang itong misteryo""."
3750,"There were others who thought I did , but we could not speak .","There were others who did as I thought , but we could not speak .",0,"May iba pang nag-akala na oo, pero hindi kami makapagsalita.","May iba pa ngang sumunod sa naisip ko, pero hindi kami makapagsalita."
38796,"The casting includes Cecile Andrews as host and Wanda Urbanska , author of `` Circle of Simplicity '' .","The cast includes Wanda Urbanska as host and Cecile Andrews , author of `` Circle of Simplicity '' .",0,"Kabilang sa mga napiling artista sina Cecile Andrews bilang host at si Wanda Urbanska, ang awtor ng ""Circle of Simplicity"".","Kabilang sa mga tauhan sina Wanda Urbanska bilang host at si Cecile Andrews, ang may-akda ng ""Circle of Simplicity""."
454,"In 2002 CRLA was awarded the Domestic Human Rights Award by Global Exchange , and international NGO based in San Francisco .","In 2002 , the Global Exchange was awarded the Domestic Human Rights Award by CRLA and the international NGO based in San Francisco .",0,"Noong 2002, ginawaran ang CRLA ng Domestic Human Rights Award ng Global Exchange, isang internasyonal na NGO na nakabase sa San Francisco.","Noong 2002, ang Global Exchange ay ginawaran ng Domestic Human Rights Award ng CRLA at ng internasyonal na NGO na nakabase sa San Francisco."
3412,Michael Michael Liebel Sr. was 14 years old when his parents came from Erie to Pennsylvania in Germany .,"Michael Liebel Sr. was 14 years old when his parents came to Erie , Pennsylvania from Germany .",0,Si Michael Liebel Sr. ay 14 taong gulang nang ang kanyang mga magulang ay dumating mula sa Erie patungong Pennsylvania sa Germany.,"Si Michael Liebel Sr. ay labing-apat na taong gulang nang dumating ang kanyang mga magulang sa Erie, Pennsylvania mula sa Germany."
15721,The remixes for the song were written by Gloria Estefan 's personal remixer Pablo Flores and Tommy Musto .,The remixes for the song were made by Pablo Flores 's personal remixer Tommy Musto and by Gloria Estefan .,0,Ang mga remix para sa kanta ay isinulat ng personal na remixer ni Gloria Estefan na si Pablo Flores at ni Tommy Musto.,Ang mga remix para sa kanta ay ginawa ng personal na remixer ni Pablo Flores na si Tommy Musto at ni Gloria Estefan.
6873,"Rastafarian writer , dub poet and British Jamaican Benjamin Zephaniah described the group of women as","The British Jamaican writer , Dub - poet and Rastafari Benjamin Zephaniah described the group of women as",0,"Inilarawan ng manunulat na Rastafarian, makata na may titulong ""dub"", at Briton na Jamaican na si Benjamin Zephaniah ang grupo ng mga kababaihan bilang","Inilarawan ng manunulat na British Jamaican, makata ng Dub at Rastafari na si Benjamin Zephaniah ang grupo ng mga kababaihan bilang"
32136,"Sabirabad is a village and municipality in Jalilabad - Rayon of Azerbaijan . It has a population of 3,577 .","Jalilabad Rayon is a village and municipality in the Sabirabad of Azerbaijan . It has a population of 3,577 .",0,"Ang Sabirabad ay isang nayon at munisipalidad sa Jalilabad - Rayon ng Azerbaijan. Ito ay may populasyon na 3,577.","Ang Jalilabad Rayon ay isang nayon at munisipalidad sa Sabirabad ng Azerbaijan. Ito ay may populasyon na 3,577."
513,King Kong : Jean-Luc Ponty is the Music of Frank Zappa ( or simply King Kong ) Plays an album by French .,King Kong : Jean - Luc Ponty plays the music by Frank Zappa ( or simply King Kong ) is an album of French ones,0,King Kong: Si Jean-Luc Ponty ay ang Musika ni Frank Zappa (o simpleng King Kong) na tumutugtog ng isang album ng Pranses.,Ang King Kong: Jean - Luc Ponty ay tumutugtog ng musika ni Frank Zappa (o simpleng King Kong) ay isang album ng mga Pranses.
249,The album contains a remix of the material that was originally mixed by Nurse With Wound and was released in 2007 as a Disconnected .,The album contains remix of the material that was originally released by Nurse With Wound and mixed as Disconnected in 2007 .,0,Ang album ay naglalaman ng isang remix ng materyal na orihinal na hinalo ng Nurse With Wound at inilabas noong 2007 bilang isang Disconnected.,Ang album ay naglalaman ng remix ng materyal na orihinal na inilabas ng Nurse With Wound at hinalo bilang Disconnected noong 2007.
42759,The Vânăta river is a tributary of the River Milotina in Romania .,The Milotina River is a tributary of the Vânăta River in Romania .,0,Ang Ilog Vânăta ay isang sanga ng Ilog Milotina sa Romania.,Ang Ilog Milotina ay isang sanga ng Ilog Vânăta sa Romania.
32056,"On February 17 , 2015 , Starlin teamed with Universal Cable Productions to adapt Dreadstar as a scripted TV series with Chris Bender and J. C. Spink as producers .","On February 17 , 2015 , Chris Bender teamed up with Universal Cable Productions to adapt Dreadstar as a screenplay - TV - series with Starlin and J. C. Spink as producers .",0,"Noong Pebrero 17, 2015, nakipagtulungan ang Starlin sa Universal Cable Productions upang iakma ang Dreadstar bilang isang iskrip na serye sa TV kasama sina Chris Bender at J. C. Spink bilang mga prodyuser.","Noong Pebrero 17, 2015, nakipagtulungan si Chris Bender sa Universal Cable Productions upang iakma ang Dreadstar bilang isang iskrip-serye sa TV kasama sina Starlin at J. C. Spink bilang mga prodyuser."
5342,"Through Craven , the river Aire and the river Wharfe flow to the east to the North Sea , and the Ribble and the Wenning River flow west into the Irish Sea .",Through Craven the River Aire and River Wharfe flow west to the River Ribble ; and the North Sea and River Wenning flow east to the Irish Sea .,0,"Sa Craven, ang ilog Aire at ang ilog Wharfe ay dumadaloy patungong silangan patungo sa North Sea, at ang Ribble at ang Ilog Wenning ay dumadaloy pakanluran patungo sa Irish Sea.","Sa Craven, ang Ilog Aire at Ilog Wharfe ay dumadaloy pakanluran patungo sa Ilog Ribble; at ang Dagat Hilaga at Ilog Wenning ay dumadaloy pasilangan patungo sa Dagat Irish."
45419,Bland left Philadelphia a week later and met in Valparaíso on 29 October 1818 .,"Bland left Valparaiso a week later and arrived in Philadelphia on October 29 , 1818 .",0,Umalis si Bland sa Philadelphia makalipas ang isang linggo at nagkita sa Valparaíso noong ika-29 ng Oktubre 1818.,"Umalis si Bland sa Valparaiso makalipas ang isang linggo at dumating sa Philadelphia noong Oktubre 29, 1818."
3559,"Here , codice _ 14 represents an empty tree , codice _ 15 contains a piece of data , and codice _ 16 organizes the data into branches .","codice 14 contains an empty tree here , codice 15 represents a data element and codice 16 organizes the data into branches .",0,"Dito, ang codice_14 ay kumakatawan sa isang walang laman na puno, ang codice_15 ay naglalaman ng isang piraso ng datos, at ang codice_16 ay nag-oorganisa ng datos sa mga sanga.","Ang codice 14 ay naglalaman ng isang walang laman na puno dito, ang codice 15 ay kumakatawan sa isang elemento ng datos at ang codice 16 ay nag-oorganisa ng datos sa mga sanga."
13068,"He devoted the work to his friend , the violinist Fritz Kreisler , and wrote to another friend , the composer Nikolai Medtner , on December 21 , 1931 :","Rachmaninoff dedicated the work to his friend the violinist Nikolai Medtner . He wrote to another friend , the composer Fritz Kreisler , on 21 December 1931 :",0,"Inialay niya ang akda sa kanyang kaibigan, ang biyolinista na si Fritz Kreisler, at sumulat sa isa pang kaibigan, ang kompositor na si Nikolai Medtner, noong Disyembre 21, 1931:","Inialay ni Rachmaninoff ang akda sa kanyang kaibigang biyolinista na si Nikolai Medtner. Sumulat siya sa isa pang kaibigan, ang kompositor na si Fritz Kreisler, noong ika-21 ng Disyembre 1931:"
6902,"In 2014 , the festival was held again in the South Street Seaport at Webster Hall .","In 2014 , the festival was once more held at the Webster Hall , in South Street Seaport .",0,"Noong 2014, muling ginanap ang pagdiriwang sa South Street Seaport sa Webster Hall.","Noong 2014, ang pagdiriwang ay muling ginanap sa Webster Hall, sa South Street Seaport."
2414,"Together with Sean Kandel and Jeffrey Heer , Joseph M. Hellerstein is Trifacta 's Chief Technical Officer and co-founder .","Sean Kandel , along with Joseph M. Hellerstein and Jeffrey Heer , is the Chief Technical Officer and co-founder of Trifacta .",0,"Kasama sina Sean Kandel at Jeffrey Heer, si Joseph M. Hellerstein ang Punong Teknikal na Opisyal at kapwa tagapagtatag ng Trifacta.","Si Sean Kandel, kasama sina Joseph M. Hellerstein at Jeffrey Heer, ay ang Chief Technical Officer at co-founder ng Trifacta."
33424,From 1973 to 1974 Aubrey toured with the Cambridge Theatre Company as a diggory in `` She Stoops to Conquer '' and again as Aguecheek .,From 1973 to 1974 Aguecheek toured with the Cambridge Theatre Company as a diggory in `` She Stoops to Conquer '' and again as Aubrey .,0,"Mula 1973 hanggang 1974, naglibot si Aubrey kasama ang Cambridge Theatre Company bilang isang direktor sa pelikulang ""She Stoops to Conquer"" at muli bilang si Aguecheek.","Mula 1973 hanggang 1974, naglibot si Aguecheek kasama ang Cambridge Theatre Company bilang isang direktor sa pelikulang ""She Stoops to Conquer"" at muli bilang si Aubrey."
38220,The Sonata was performed at the Aeolian Hall in London in 1919 by Landon Ronald with Billy Reed at the piano .,"The Sonata was premiered in 1919 by Billy Reed in the Aeolian Hall , London , with Landon Ronald at the piano .",0,Ang Sonata ay itinanghal sa Aeolian Hall sa London noong 1919 ni Landon Ronald kasama si Billy Reed sa piano.,"Ang Sonata ay unang ipinalabas noong 1919 ni Billy Reed sa Aeolian Hall, London, kasama si Landon Ronald sa piano."
1278,"It is used as measure of absorbed dose , specific energy ( mediated ) and kerma ( acronym for kinetic energy released per mass unit ) .","It is used as a measure of absorbed dose , kinetic energy ( released ) , and kerma ( an acronym for specific energy imparted per unit mass ) .",0,"Ginagamit ito bilang panukat ng hinihigop na dosis, tiyak na enerhiya (pinamagitan) at kerma (akronim para sa kinetic energy na inilabas bawat yunit ng masa).","Ginagamit ito bilang panukat ng hinihigop na dosis, kinetic energy (pinakawalan), at kerma (isang akronim para sa tiyak na enerhiyang ibinibigay bawat yunit ng masa)."
6807,He joined the General Committee in 1958 and the Middlesex County Cricket Club Cricket Committee in 1960 .,He entered the Middlesex County Cricket Club Cricket Committee in 1958 and the General Committee in 1960 .,0,Sumali siya sa Pangkalahatang Komite noong 1958 at sa Middlesex County Cricket Club Cricket Committee noong 1960.,Pumasok siya sa Middlesex County Cricket Club Cricket Committee noong 1958 at sa General Committee noong 1960.
40180,The Valea Mică River is a tributary of the River Valea Arsurii in Romania .,The Valea Arsurii River is a tributary of the Valea Mică River in Romania .,0,Ang Valea Mică River ay isang tributary ng Valea Arsurii River sa Romania.,Ang Valea Arsurii River ay isang tributary ng Valea Mică River sa Romania.
30119,The album was produced by Jason Suecof and mixed by Colin Richardson .,The album was produced by Colin Richardson and merged by Jason Suecof .,0,Ang album ay prinodyus ni Jason Suecof at ni-mix ni Colin Richardson.,Ang album ay prinodyus ni Colin Richardson at pinagsama ni Jason Suecof.
19178,"Byron Morrow played in a cameo performance in the episode `` Death Valley Days '' , '' An organ for brother Brigham `` ( 1966 ) .","Byron Morrow played Young in a cameo performance in the episode `` Death Valley Days '' , '' An organ for brother Brigham `` ( 1966 ) .",0,"Gumanap si Byron Morrow sa isang cameo performance sa episode na ""Death Valley Days"", ""An organ for brother Brigham"" (1966).","Gumanap si Byron Morrow bilang si Young sa isang cameo performance sa episode na ""Death Valley Days"", ""An organ for brother Brigham"" (1966)."
26646,"If one of them caught the trap , they automatically won and their opponent lost the round , along with the prizes they had already chosen .","If one of them picked the trap , they automatically lost and their opponent won the round , along with whatever prizes they had already chosen .",0,"Kung isa sa kanila ang mahuhuli sa patibong, awtomatiko silang mananalo at matatalo ang kanilang kalaban sa round, kasama ang mga premyong napili na nila.","Kung isa sa kanila ang pumili ng patibong, awtomatiko silang matatalo at ang kanilang kalaban ang mananalo sa round, kasama ang anumang premyong napili na nila."
13902,Jumping is a parachuting or wingsuit flying from a fixed structure or cliff .,"Jumping , flying or wingsuit parachuting from a fixed structure or cliff .",0,Ang pagtalon ay isang paglipad gamit ang parasyut o wingsuit mula sa isang nakapirming istruktura o bangin.,"Pagtalon, paglipad, o pag-parachute na naka-wingsuit mula sa isang nakapirming istraktura o bangin."
25107,"He also continued in this position when Winston Churchill came to power in 1940 , and was then Churchill 's general postmaster between 1943 and 1945 .","He continued in this post then when Winston Churchill came to power in 1940 , and was also Postmaster General under Churchill between 1943 and 1945 .",0,"Nagpatuloy din siya sa posisyong ito nang maupo sa kapangyarihan si Winston Churchill noong 1940, at noon ay naging pangkalahatang postmaster ni Churchill sa pagitan ng 1943 at 1945.","Nagpatuloy siya sa posisyong ito nang maupo sa kapangyarihan si Winston Churchill noong 1940, at naging Postmaster General din sa ilalim ni Churchill sa pagitan ng 1943 at 1945."
